x,y,time,date
2025-10-05 21:28:05+05:30,0.75750562,21:28:05,2025-10-05
2025-10-05 21:28:06+05:30,0.72548777,21:28:06,2025-10-05
2025-10-05 21:28:07+05:30,0.74213007,21:28:07,2025-10-05
2025-10-05 21:28:08+05:30,0.70581560,21:28:08,2025-10-05
2025-10-05 21:28:09+05:30,0.73162274,21:28:09,2025-10-05
2025-10-05 21:28:10+05:30,0.76150671,21:28:10,2025-10-05
2025-10-05 21:28:11+05:30,0.76945158,21:28:11,2025-10-05
2025-10-05 21:28:13+05:30,0.76272093,21:28:13,2025-10-05
2025-10-05 21:28:14+05:30,0.78098363,21:28:14,2025-10-05
2025-10-05 21:28:15+05:30,0.68384308,21:28:15,2025-10-05
2025-10-05 21:28:16+05:30,0.77295839,21:28:16,2025-10-05
2025-10-05 21:28:17+05:30,0.74227552,21:28:17,2025-10-05
2025-10-05 21:28:18+05:30,0.69093112,21:28:18,2025-10-05
2025-10-05 21:28:19+05:30,0.69867748,21:28:19,2025-10-05
2025-10-05 21:28:20+05:30,0.75211136,21:28:20,2025-10-05
2025-10-05 21:28:21+05:30,0.72206923,21:28:21,2025-10-05
2025-10-05 21:28:22+05:30,0.69919295,21:28:22,2025-10-05
2025-10-05 21:28:23+05:30,0.69620302,21:28:23,2025-10-05
2025-10-05 21:28:24+05:30,0.68803861,21:28:24,2025-10-05
2025-10-05 21:28:25+05:30,0.70036701,21:28:25,2025-10-05
2025-10-05 21:28:26+05:30,0.70774335,21:28:26,2025-10-05
2025-10-05 21:28:27+05:30,0.76774224,21:28:27,2025-10-05
2025-10-05 21:28:28+05:30,0.70078380,21:28:28,2025-10-05
2025-10-05 21:28:29+05:30,0.77090598,21:28:29,2025-10-05
2025-10-05 21:28:31+05:30,0.71414087,21:28:31,2025-10-05
2025-10-05 21:28:32+05:30,0.72378396,21:28:32,2025-10-05
2025-10-05 21:28:33+05:30,0.77227481,21:28:33,2025-10-05
2025-10-05 21:28:34+05:30,0.70664472,21:28:34,2025-10-05
2025-10-05 21:28:35+05:30,0.75670254,21:28:35,2025-10-05
2025-10-05 21:28:36+05:30,0.72263777,21:28:36,2025-10-05
2025-10-05 21:28:37+05:30,0.78080428,21:28:37,2025-10-05
2025-10-05 21:28:38+05:30,0.69586787,21:28:38,2025-10-05
2025-10-05 21:28:39+05:30,0.72275122,21:28:39,2025-10-05
2025-10-05 21:28:40+05:30,0.74544000,21:28:40,2025-10-05
2025-10-05 21:28:41+05:30,0.69267454,21:28:41,2025-10-05
2025-10-05 21:28:42+05:30,0.77505807,21:28:42,2025-10-05
2025-10-05 21:28:43+05:30,0.71678420,21:28:43,2025-10-05
2025-10-05 21:28:44+05:30,0.75443750,21:28:44,2025-10-05
2025-10-05 21:28:46+05:30,0.77472532,21:28:46,2025-10-05
2025-10-05 21:28:47+05:30,0.69855026,21:28:47,2025-10-05
2025-10-05 21:28:48+05:30,0.73254365,21:28:48,2025-10-05
2025-10-05 21:28:49+05:30,0.69967671,21:28:49,2025-10-05
2025-10-05 21:28:50+05:30,0.69510271,21:28:50,2025-10-05
2025-10-05 21:28:51+05:30,0.70895765,21:28:51,2025-10-05
2025-10-05 21:28:52+05:30,0.69919398,21:28:52,2025-10-05
2025-10-05 21:28:53+05:30,0.71919478,21:28:53,2025-10-05
2025-10-05 21:28:54+05:30,0.68998445,21:28:54,2025-10-05
2025-10-05 21:28:55+05:30,0.69293733,21:28:55,2025-10-05
2025-10-05 21:28:56+05:30,0.75899011,21:28:56,2025-10-05
2025-10-05 21:28:57+05:30,0.73383749,21:28:57,2025-10-05
2025-10-05 21:28:58+05:30,0.69080692,21:28:58,2025-10-05
2025-10-05 21:28:59+05:30,0.70510421,21:28:59,2025-10-05
2025-10-05 21:29:00+05:30,0.69362775,21:29:00,2025-10-05
2025-10-05 21:29:02+05:30,0.72060181,21:29:02,2025-10-05
2025-10-05 21:29:03+05:30,0.69146704,21:29:03,2025-10-05
2025-10-05 21:29:04+05:30,0.73605441,21:29:04,2025-10-05
2025-10-05 21:29:05+05:30,0.69383596,21:29:05,2025-10-05
